GND-ID,Wikidata-Entity,mentioned in
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p200
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p201
1089599366,Q2657803,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p33
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p8
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p23
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p28
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p46
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p62
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p68
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p71
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p182
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0003.pta009.pta-grc1:p218
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p43
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta003.pta-grc1:p58
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta015.pta-grc1:p35
11878997X,Q357771,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0022.pta015.pta-grc1:p42
118590235,Q170472,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:p1
118590235,Q170472,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta008.pta-grc1:p1
100008429,Q459774,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:p3
100008429,Q459774,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:p12
100008429,Q459774,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:p47
100008429,Q459774,https://pta.bbaw.de/text/d911a26f/urn:cts:pta:pta0007.pta007.pta-grc1:p59
